bien sur c'est ridicule de nous empêcher de rouler	0 0 0 0 0 0 0 0 0 0
Merkel est une catastrophe. C'est elle qui a laissé rentrer les migrants en 2015. Elle qui a laissé l'Europe s'enfoncer dans la crise de la zone euro en 2011, en refusant d'agir dès le début	0 0 0 0 0 0 0 1 0 0
Il le fait pas déjà pour certains produits?	0 0 0 0 0 0 0 0 0 0
@Daniel PIGNARDC’est plus simple, beaucoup plus prosaïque je pense, les nations, les frontières sont des obstacles au capitalisme pour une oligarchie, et donc à l’Union €uropéenne dont Barroso ne cachait pas qu’il était un empire*, et à la mondialisation... un brassage des cultures, des races/ethnies, est donc nécessaire pour atteindre cet objectif et reconstruire une Babel. Si d’un côté il y a des migrants qui arrivent d’un peu partout et en tous sens pour être la cheville ouvrière, de l’autre il y a des légions d’étudiants qui passent une partie de leur cursus universitaire dans des universités à l’étranger pour devenir les managers du nouveau monde. D’une certaine manière le programme Erasmus sous couvert d’échanges culturels forme de nouvelles troupes néocoloniales qui maitrisent différentes langues étrangères. * Barroso : European Union is ’non-imperial empire’ [URL] traduction (à 4’08) : « Parfois j’aime comparer l’Union Européenne en tant que création, à l’organisation des empires. Nous avons la dimension de l’empire, mais il y a une grande différence. Les empires ont été habituellement bâtis par la force avec un diktat imposant du centre, sa volonté aux autres. Maintenant ce que nous avons est le premier « empire non-impérial ». Nous avons 27 pays pleinement décidés à fonctionner ensemble et mettre en commun leur souveraineté. Je crois que c’est une grande construction dont nous devrions être fiers. Au moins, nous à la Commission, nous en sommes fiers. »	1 1 1 1 1 1 0 1 1 1
Origines ethniques des résidentes?	0 0 0 0 0 0 0 0 0 0
Voilà qui est bien plus grave que "l'affaire Mila" et qui méritait que Le Monde en rende compte aussitôt.	0 0 1 0 1 0 0 0 0 0
la Turquie n as pas les moyens mais n hésite pas a les pousser de force sur les bateaux pour qu il rejoignent lesbos, que la Turquie sortent de Syrie ou elle a rien a y foutre et la migration s arrêteras d elle même	1 1 1 1 1 1 1 1 1 1
A voir la confusion dramatique de votre pensée, effectivement votre livre produit des marionnettes. Malheureusement, ce sont des marionnettes criminelles.	0 0 1 0 0 0 0 0 0 0
Une balle en caoutchouc…à la frontière greco -turque ….Drole d’endroit pour jouer au tennis , non ?	0 0 0 0 0 0 0 0 0 0
Nous monter les uns contre les autres est le premier objectif des terroristes. La quinzaine de commentaires ci dessous le prouve une fois de plus.	0 1 0 1 0 0 1 1 0 1
Réponse idiote pour un article inintéressant ! Et dont tout le monde s’en fout!	0 0 0 0 0 0 0 0 0 0
ahahah, l'Urssaf, ces ayatollah hors du temps, ça me fait bien rigoler. Ces contrôleurs Urssaf et ceux de l'inspection du travail ont besoin pour des raisons assez proches de mépris total des "patrons" d'avoir une grosse grosse mise à jour. Les uns pour absence totale de prise en compte de la situation / bonne ou mauvaise foi de l'employeur dans le respect de règles absurdes, les autres pour être de la gauche la plus crasse n'hésitant pas à insulter les représentants des donneurs d'ordre au bout de 3 min lors d'un contrôle (vécu en direct sur un chantier). 	0 0 0 0 0 0 1 0 0 0
Avec la reconnaissance émue du MEDEF pour Amnesty... Laissez venir à moi les travailleurs hors sol, sans tradition de lutte, qui accepteront de travailler pour des salaires ridicules que les travailleurs locaux refusent... Quelle hypocrisie. 	0 0 0 0 0 0 0 0 0 0
Juste un problème linguistique : il a cru qu’on allait l’obliger au « porc du masque », et ça c’est insupportable pour un vrai croyant. Ça va là ? J’ai le droit, je ne serai pas censuré ? C’est juste de l’humour céfran.	0 0 0 0 0 0 0 0 0 0
Je ne comprends pas l'existence de carrés juifs, musulmans, etc..qui sont la marque du communautarisme et ensuite une occasion de viols de sépultures par des extrémistes illuminés ou irresponsables, je ne sais.	0 0 0 0 0 0 0 0 0 0
Ceux qui nous gouvernent, on les connaît.	0 0 0 0 0 0 0 0 0 0
Vous êtes pistonné, c'est pas possible, votre commentraire n'a pas été refusé, alors que le mien qii n'est pas plus explicite, l'a été ???	0 0 0 0 0 0 0 0 0 0
Et donc? What else?	0 0 0 0 0 0 0 0 0 0
Chez nous, en France, un clandestin qui tue un autre clandestin n'est pas passible d'une reconduite à la frontière Quand il sortira, dans quatre ans au pire, il pourra demander des papiers, la réinsertion l' attend, c'est le cycle normal.	0 0 0 0 0 1 1 0 0 1
C'est le signe d'un pays en voie de "tiers-mondisation", ces enfants des rues!	0 0 0 0 0 0 0 0 0 0
@njamaLe Grand Remplacement c’est pas ici, c’est là================================================= Bonjour njama primo, je ne parle pas dans cet article de grand remplacement.secundo, restez en France , njama, vous êtes encore hors sujet comme d’habitude.	1 1 0 1 1 0 0 1 1 0
"l’islam encourage les retours post-mortem vers les terres d’origine" Il ferait mieux d'encourager à ne pas quitter sa terre d'origine !	1 1 1 1 1 1 1 1 1 1
Il n'y a pas de salaire minimum garanti en Italie ?	0 0 0 0 0 0 0 0 0 0
LA France c'est constitué (sur le temps long) de différentes nations mais qui avaient toutes des racines communes : homogénéité ethnique des peuples européens, héritage chrétien et gréco-romain commun, culture, etc... Là, en moins de 40 ans, nous avons 20% à 30% de la population française (demain beaucoup plus) qui proviennent d'une culture, notamment arabo-musulmane, totalement antinomique et incompatible à la notre. On constate d'ailleurs déjà les effets désastreux au quotidiens (islamisme, criminalité, etc...)	0 0 0 0 0 0 0 0 0 0
C’est vrai qu’en plus d’être irréaliste c’est très drôle.	0 0 0 0 0 0 0 0 0 0
Mais que propose tu ? Anti gauchiste	1 1 0 1 1 1 0 1 1 1
Le peuple est surtout abruti par l’assistanat, la bienpensance ambiante, les infos truquées et les programmes imbéciles à la télé	0 0 0 0 0 0 0 0 0 0
comprend pas l’intrigue. Il est musulman non ? c’est quoi être musulman ? c’est se conformer aux commandements du coran non ? et il dit quoi le coran ? qu’il faut nous égorger non ? CQFD ! Merci les collabos corrompus nous voyons venir des lendemains qui déchantes grâce à vous !!!	1 1 1 1 1 1 1 1 1 0
Faux + 2000 milliard de dette avant cov19 et la maire de Nantes non plus elle la bien dit et vous refusé de le voir !!!	0 0 0 0 0 0 0 0 0 0
Ce n'est pas en reculant et en abandonnant le terrain que l'on mettra fin aux émeutes dans les quartiers musulmans . Au contraire , les reculades du pouvoir et de sa police les excitent et les encouragent .Chez eux , dans leur pays d'origine, c'est la dictature ou le chaos. Ces immigrés reproduisent en France cette alternative . La force juste et implacable de la Loi pourra seule y mettre fin.	1 1 1 1 1 1 1 1 1 1
L’armée ne peut être envoyée dans les cités, ou dans les « zones perdues de la raie pourrie comme on dit » qu’en cas d’État de Siège (article 36 de la Constitution de 1958).. Donc ce que demandent chiotte-i ou escroc-si n’est que gesticulation car ils savent très bien que c’est impossible légalement, mais ça fait bien.. Ils sont aussi (surtout escro-si élu grâce au rejet du RN et du vote socialaud en PACA).. la soupe toujours la bonne soupe.	1 1 1 1 0 1 1 1 1 1
Et la création d’une « Garde Nationale » on pourrait l’assimiler à quoi ??? mdr	1 1 0 0 1 1 0 0 0 0
Et alors ? Ou est le problème ? Il est normal de savoir pourquoi un immigré choisit telle ou telle ville pour y vivre, tel ou tel pays, non ?	0 0 0 0 0 0 0 0 0 0
12 ans !!!!!j ai honte de cette justicej espere qu ils vont au moins etre expulsés	1 1 1 1 1 1 1 1 1 1
L'Union Européenne ne mériterait plus son nom si elle ne protège pas ses frontières....	1 1 1 1 1 1 1 1 1 0
En attendant sa loi liberticide va passer. C'est ça qui m'inquiète. La censure est vraiment partout. Il faut trouver un média où on pourra s'exprimer librement. Ses collaborateurs je m'en tape et les mot pédé et enc... sont d'usage libre depuis Fréderic Fromet, Charline et France Inter. Merci à eux.	0 0 0 0 0 0 0 0 0 0
et encore, t’es modeste	0 0 0 0 0 0 0 0 0 0
La meilleure réponse au grand consultant (et la seule qu’il soit susceptible de comprendre), c’est la fermeture complète de la frontière: aux migrants bien sûr, mais aussi aux Turcs et à leur marchandises.L’UE est un très grand marché, elle doit utiliser son pouvoir économique pour se faire respecter (des Turcs, mais aussi bien sûr des Anglais, Étasuniens ou Chinois).	1 1 1 1 1 1 1 1 1 1
SORTONS TOUS……..	1 0 1 1 0 1 1 1 1 1
C’est pour étudier en Fac de droit ? On est vraiment dans la merde là ! Vu la position des juges en ce moment qui relaxent les malades mentaux !	0 0 0 0 0 0 0 0 0 0
et dire que les centres de retentions sont vides....	0 0 0 0 0 0 0 0 0 0
Merci	0 0 0 0 0 0 0 0 0 0
Pourquoi les « experts » etc. ? Il n’y a pas que les experts, il ne faut pas avoir des œillères, nombre de responsables politiques de LR, du RN, voulaient ces élections soit pour se refaire une santé, soit en guise de revanche !	0 0 0 0 0 0 0 0 0 0
Bof...! Yves Cochet est le roi des cons ! Après avoir dit une vérité... "la société actuelle mourra de la démographie de l'Afrique" il se ravisé et dit : "les européens devraient faire moins d'enfants pour pouvoir accillir plus de migrants".... Atterrant.... pauvre con se ravisé	1 1 0 1 1 1 1 1 1 0
Ahahah ! Si bien dit !	0 0 0 0 0 0 0 0 0 0
Çà parait faire beaucoup de collabos, mais c’est oublier encore tous ces demeurés qui soutiendraient toujours ce débile de Macron parmi la population !	0 0 0 0 0 0 0 0 0 0
L’hydroxychloroquine autorisée en Russie pour soigner le Covid-19	0 0 0 0 0 0 0 0 0 0
Le gouvernement vas a chaque nouvelle semaine nous sortir de nouvelle attestation de employeur et de sortie y a un moment il faut arrêter la plaisanterie des personnes ont déjà imprimé d avance les anciennes attestation de sortie par dizaine ou vingtaine ou plus du gaspillage de papier et après ont nous parle de environnement éviter le gaspillage de plus les policiers pourrais vous verbaliser pour une attestation qui n est pas la nouvelle sortie nouvellement 	0 0 1 1 0 0 1 0 0 1
Une député LREM assure que le port du masque est nuisible car il provoque un «relâchement» du lavage de mains 	0 0 0 0 0 0 0 0 0 0
Et non perdu une fois de plus la merkel vient de de décider que l'Europe va accueillir 1500 mineurs	0 0 0 0 0 0 0 0 0 0
Non l’immigration n’est pas nécessaire ni souhaitable. Toute la littérature scientifique contredit vos dites.	1 1 1 0 1 0 1 1 1 0
Un momo qui tue c’est un peu comme un socialaud qui ‘jure les yeux dans les yeux…’ ou qui contamine ‘sangs égards’ (etta)… Des déséquilibrés en quelque sorte donc pas responsables et pas coupables.	0 0 0 0 0 0 0 0 0 0
"Ils devront indemniser la victime". Avec quoi ? En lui rendant la chemise qu'il lui ont volée (sale bien entendu). Pauvre pays, triste justice.	1 1 1 0 1 0 0 0 0 0
Le capitaine de l'embarcation, un Tunisien de 48 ans, originaire de Sfax, fait partie des victimes. Le tribunal a conclu à un "naufrage". Une enquête a été ouverte pour tenter d'identifier les organisateurs de cette traversée clandestineIl devrait être condamné pour mise en danger d'autrui et assassinats !!!	1 1 1 0 0 0 0 0 1 0
J'allais dire merci à VA pour avoir fait un bon article sur la situation internationale (les articles écrits par des sionistes dans cette partie du monde sont ridicules) mais je vais dire surtout merci au RN et à Jean Messiah (qui je l'espère gagnera son procès contre cette charogne d'organisation financée entièrement par nos impôts: SOS fascisme).	0 0 0 0 0 0 0 0 0 0
Charles Martel, revient !!!! Ils veulent tous Islamiser la France <U+0001F1EB><U+0001F1F7> ! Il serait écœuré !!! D’entendre tous ces traîtres !	0 0 0 0 0 0 0 0 0 0
L’IMAM SALEM DE VILLEFRANCHE-SUR-SAÔNE : « CHAQUE FOIS QUE TU PASSES DEVANT UN CIMETIÈRE DE NON-MUSULMANS, TU DOIS DIRE : « JE VOUS ANNONCE L’ENFER » (belle religion de pets et de haine) VIDEO 	0 1 1 1 1 1 1 1 1 1
mon grand père paternel était né en Italie, il est venu en France dans les années 1920, il a exercé divers métiers (chauffeur-livreur, mécanicien, mineur de fond) a épousé une Française "de souche", il a eu deux fils qui ont été prénommés André et Pierre (pas Andrea ou Pietro), et il a été naturalisé Français en 1940, après s'être engagé dans l'armée Française. De ce jour, il a toujours voulu qu'on l'appelle François (pas Francesco), et il repose dans le cimetière de la commune de l'Aveyron ou il avait vécu ses quarante dernières années (pour ce que j'en sais, il ne lui est jamais venu à l'idée de se faire enterrer en Italie). O tempora, o mores! (c'est du latin)	0 0 0 0 0 0 0 0 0 0
Excellent !	0 0 0 0 0 0 0 0 0 0
Vous avez raté un épisode ! manifs de migrants à Lesbos le 3 février 2020	0 0 0 0 0 0 0 0 0 0
La gauche est incapable de créer de la richesse réelle , alors elle se lance dans des sociétés " humanitaire " subventionnées par l'argent du contribuable français. Et nous manquons de tout dans ce pays pour satisfaire la demande du contribuable, du contribuable français	0 0 0 0 0 0 0 0 0 0
J’en rêve ,mais ils sont trop lâches et la place est trop bonne.	0 0 0 0 0 0 0 0 0 0
Comme on dit : “il y a une justice dans ce monde” ... Les européens la découvrent ... Ça va vous faire tout drôle :)	0 0 0 0 0 0 0 0 0 0
Et oui sans migrants ils n'ont plus de travail !	0 0 0 0 0 0 0 0 0 0
lolo075 : S'ils n'en font pas, c'est qu'ils connaissent la réponse.Et qu'en fait ils se moquent bien de ce que pense les peuples...Ce qui compte pour eux, c'est de vivre bien grassement sans même se soucier de l'avenir du pays qu'ils sont sensés diriger et surtout protéger...Car ils savent que quand ça ira trop mal, ils pourront prendre un grand bateau pour s'enfuir, comme cela a été fait en 1941...avec le Massilia sur lequel pratiquement TOUT le gouvernement a embarqué à Bordeaux pour aller se planquer.	0 0 0 0 0 0 0 0 0 0
Une excellente initiative de la préfecture. Assa Traoré a eu besoin de bien plus de pages pour exprimer toute la haine qu'elle éprouve envers la France 	0 0 0 0 0 0 0 0 0 0
La députée s'est ensuite vantée d'avoir « donné leur chance » à des membres de son équipe « souvent inexpérimentés »...c’est toute la Macronie...on voit ou ça mène.	0 0 0 0 0 0 0 0 0 0
« que sa fin est proche, » …. il va se chercher une place de « conseiller bénévole » ???	0 0 0 0 0 0 0 0 0 0
mais pourquoi les allemands ne les accueillent pas? ou les hollandais...	1 1 1 1 1 1 1 1 0 1
L’aide a l’Italie doit absolument être conditionnée à sa capacité de faire la police sur ses frontières, pas de police, moins d’aide. 	1 1 1 1 1 1 1 1 1 1
quand nous ne nous sentirons plus chez nous,quand nous serons surpeuplé....Non ce sera pas bon du tout pour nous,JILIPOLLAS !!!	0 0 0 0 0 0 1 0 1 0
Il semble que la connerie existe à tout niveau et dans tout domaine. On reste confiné lorsqu'on n'est pas indispensable. C'est clair.Et à ma connaissance, le sport de compétition n'est pas indispensable.	0 0 0 0 0 0 0 0 0 0
Merkel est devenu un maillon faible. Lâcher face à Erdogan ce n'est pas le "raisonner"… C'est un problème si des décisions de cette nature ne sont même pas validées au préalable avec son parlement, cela l'est encore plus si indirectement elles impactent les autres pays de l'UE. Et quant à sa problématique de main d'œuvre elle peut probablement la résoudre par une politique d'immigration mieux conçue et maîtrisée que l'accueil indifférencié des légions qu'Erdogan nous envoie...	0 0 0 1 0 1 0 0 0 0
L’incompétence habituelle de la nomenklatura grenellienne. Tous ces inspecteurs (IGEN,IREN, recteurs, jusqu’aux IEN) ont l’œil d’abord fixé sur leurs indemnités, primes, remboursements de ceci, frais de.... Pendant ce temps, les enseignants , ceux qui œuvrent en se déplaçant avec leur véhicule, tels les RASED, ou ma pomme quand j’étais instit animateur langues vivantes, voient leurs chiches remboursements de déplacements s’arrêter en...février. « Yapudsou » dit l’IA. Mais’il en reste de la bien fraîche pour les hiérarques !	0 0 0 0 0 0 0 0 0 0
Non mais vous rigolez ? L'Italie est complètement submergée par l'épidémie de Covid. L'Italie et la Grèce doivent recevoir de l'aide européenne pour refouler les migrants et pas pour organiser des camps de fortune, l'accueil, le comptage. Quand ils refusent un bâteau, ils passent pour des salauds et le bâteau accoste quand même. Contrôler nos frontières c'est dire qui entre et qui n'entre pas. Frontex doit servir à ça. Il faut absolument organser les moyens de refouler les migrants, ceux qui arrivent et ceux qui sont déboutés de leur demande d'asile.	1 1 1 1 1 1 1 1 1 1
Et pendant ce temps là le contribuable ne peux pas sortir à plus d'un kilomètre de chez lui.	0 0 0 0 0 0 0 0 0 0
Merkel veut une extrême droite forte ? ou perd elle la tête ?	0 0 0 0 0 0 0 0 0 0
@sylvain Je suis un lecteur attentif de Serge Ayoub... aussi ne me dites pas que je connais pas les identitaires.	1 0 1 0 1 0 1 1 0 0
et alors??dommage d'avoir quitte son pays pour ca!!!!!	0 0 0 0 0 0 0 0 0 0
Un jour, les gouverneurs des états de New York, de New Jersey et de Louisiane devront rendre des comptes à leur population pour avoir refusé dans un premier temps d'appliquer les consignes de l'Administration fédérale dirigée par le Président Trump de mettre la population de ces états sous confinement. Sous la pression, ils ont finalement accepté de mettre leurs états respectifs sous confinement, mais beaucoup de temps a été perdu, ce qui a permis la propagation du virus à grande échelle.	0 0 0 1 1 0 0 1 0 1
tous les syriens qui se sont enfuis vers la Turquie sont ceux qui craignait Damas, donc ceux qui soutenaient les terroristes, voilà pourquoi ils souhaitent rejoindre l'Europe, rien à voir avec la guerre, le territoire syrien est sécurisé à 90%.	1 1 0 1 0 1 1 0 0 1
Il faudrait surtout pouvoir virer les fonctionnaires, comme n’importe quel travailleur du privé. Tant que la haute fonction publique continuera à sévir, on ne s’en sortira pas…	1 0 0 0 1 1 1 1 1 1
L’union européenne n’est qu’un ramassis de politiciens parasites payés par les peuples pour les appauvrir !	0 0 0 0 0 0 0 0 0 0
Ce sera sûrement ça sa peine : pour éviter la double peine à ce pauvre gars qui disait même bonjour aux voisins	0 0 0 0 0 0 0 0 0 0
tout le monde part avec la même retraite et au même âge	0 0 0 0 0 0 0 0 0 0
Le "petite" histoire est charmante. Pourtant avec cette loi elle va devenir raciste.	0 0 0 0 0 0 0 0 0 0
A quand le ménage ?	1 1 1 1 1 1 1 1 0 1
C'est l'enfer en (f)rance. Tiers-monde, quart-monde.	0 0 0 0 0 0 0 0 0 0
Pourquoi les diverses immigrations de personnes de religion chrétienne, Polonais, Italiens, Espagnols, Portugais et autres n'ont pas posé de problèmes et ont réussi à s'adapter en moins d'une génération. Par contre regarder les musulmans sont rejetés de toute part, que se soit en Chine, Russie, Inde ou en Birmanie, mais aussi en Serbie, Croatie par les peuples de souche. Il faudra avoir le courage de faire le tri, accepter certains et retour au bled pour d'autre, et surtout ne plus accepter une forme de bigamie, un élevage rentable en somme.	1 1 1 1 1 1 1 1 1 1
C'est clair, à un moment il y en a un qui va se retrouver à l'hosto pour déshydratation à force de s'acharner sur le home traîner ! 	0 0 0 0 0 0 0 0 0 0
Macron . . . . Ce déchet de l’humanité devra répondre de ses crimes, et en payer le prix fort.	1 1 1 0 1 0 0 1 1 0
Bien vu, Pierre-caillou" !!! Ils n'arrêtent pas de faire des gosses ! Et cela leur donne des attentions et droits supplémentaires dans les pays d'accueil !! Donc, on y va, et on débarque avec une ribambelle de marmots , et ça fait pleurer dans les chaumières !	0 0 0 0 0 0 0 0 0 0
Votez...	1 1 1 0 1 1 1 1 1 1
Baladez vous dans le centre de Marseille, et vous entendrez comme cette langue parlée est douce, charmante, lyrique et poétique…	0 0 0 0 0 0 0 0 0 0
Article bien argumenté : en effet, les musulmans viennent en Europe pour les avantages matériels qu'ils y trouvent, ils ne souhaitent pas se rapprocher des Européens et rejettent notre culture.Le port du voile, les prénoms arables donnés aux enfants le montrent.Cela étant dit, quand cet article dit qu'un quart seulement ont trouvé un emploi, même si on passe ensuite à la moitié, cela fait encore beaucoup d'assistés.	0 0 0 0 0 0 0 0 0 0
En même temps , en France les conditions d attribution de l AME ont été très assouplies	0 0 0 0 0 0 0 0 0 0
Taché qui est un abîme d'ignorance accumule les contre-sens : -confond individualisme et liberté -affirme que le voile islamique ne serait pas un symbole identitaire et politique -imagine que l'islam ne confond pas religion et politique etc.... Et quand EZ lui demande s'il a lu le Coran : y'a plus personne. Il n'a rien lu, rien appris, ce n'est qu'un gros fainéant. Au lieu d'étudier, de travailler sérieusement, il ne fait que projeter ses fantasmes sur la réalité en s'imaginant que la réalité va lui obéir. Un cancre dangereux.	0 0 0 0 0 0 0 0 0 0
Des orphelins auxquels certains idéologues expliqueront ensuite qu'ils ont été arrachés à leurs parents, à leur culture et pris en charge pour dressage par un ogre colonialiste et raciste soucieux seulement d'exploiter à son profit la misère des gens et, vieillissant, en quête de sang frais pour se refaire une jeunesse ?	0 0 0 0 0 0 0 0 0 0
Et dire que ce déchet est l’invité de tout les plateaux TV, cet ignoble chose devrait être en prison où il pourrait profiter des joies du vivre ensemble, et ceux pour qui il vante tant les mérites! Sur le même plan et ayant fondamentalement les mêmes objectifs vous avez les attali, strauss khan, bhl, kouchner, lang etc etc…. Que du beau monde et surtout bien plus intelligent que le gaulois alcoolique, fumeur, illettré, raciste, antisémite, fasciste, nauséabond, rance, replié sur lui, collabo des heures les plus sombres blablabla et qui ne mérite pas de vivre dans un si beau pays!	1 1 1 1 1 1 1 1 1 0
A force, on va finir par voter RN pour essayer de se sauver, nous et notre civilisation. La lâcheté des gouvernements européens, leur tendance suicidaire à toujours s’excuser de la civilisation gréco-judéo-chrétienne, d’être blanc, d’être un homme et non une femme, et autres stupidités du même genre, alimentent la montée des partis d’extrême droite. C’est à se demander s’ils ne souhaitent pas la guerre civile.	1 1 1 0 1 1 1 0 1 1
Je viens de me faire supprimer un commentaire car je signalais qu'ici en RFA ou j'habite certains "vieux Messieurs" à la retraite originaire du pays de Bade, se promène amoureusement avec des jeunes Personnes originaires de pays musulmans ou africains. Que ces jeunes un jour en ont mare, et veulent vivre du changement et quitter leur "bienfaiteurs", ces retraités savent à quoi ils s'exposent !	1 0 1 0 1 1 0 1 1 1
inutile de vous répétez ! j'ai bien compris que tout ce qui n'est pas d’extrême droite était gauchiste.	0 0 0 0 0 0 0 0 0 0
@moderatusBonjour Moderatus.Merci pour ton article.Concernant ton échange avec Sylvain (que je salue aussi) il à raison dans ce qu’il explique. En France pr exemple et compte tenu de son territoire (biodiversité, terres etc...) il faudrai que la population soit stabilisée dans les 40 millions max.On est déja à un gros tiers de plus. De ton coté tu vois la natalité comme une forme de survie ou continuité et tu a raison, sauf que cela st possible avec une décrissance légere dans le temps comme te l’explique Sylvain. C’est cela etre responsable envers les futures générations, vu que tu pense (comme moi) à ces futures générations. Le seul truc c’est que si nous ici nous devenons résponsables alors que d’autres peuples pondent comme de coucous enragés, cad des zones ou la moyennne est par femmes de 7 ou 8 enfants et que ici c’est l"open bar total, effectivement cela deviendra tres rapidement et sur tres peu de générations un remplacement total de la poplation primaire du cru, d’ou notre ancienne discussion sur le génocide du peuple ou du grand remplacement, remplacement acté par la démographe Tribalat si ma mémoire est bonne. Certais groupuscules d’extreme gauche en perte de vitesse totale sur le plan intellectuiel tentent comme d’habitude d’essayer d’imposer un terrorisme intellectuel sur la question un peu comme l’eglise de l’époque qui expliquais que de vouloir placer le débat sur la terre qui tourne autour du soleil est impossible, puisque vu l’obstination de ces gens à se perpetrer dans l’erreur est telle que comme l’église ils préfereront te placer au bucher que reconnaitre leurs tords, et ou, de plus le grand patronnat s’en frotte les mains de leur bétise, car etant de fait leurs meilleurs alliés, ils se retrouvent en gros si nous déplacions un peu l’epoque, faire la promotion des garleres d’esclaves et de l’esclavagisme de la traite négriere, les idiots utiles dans toute leur apogée, voila au point ou en sonts rendus ces tristes sires. Je tiens aussi sur ce point ci (la gestion des populations) a saluer ce que fait l’Egypte depuis un bout de temps, et la les gogochistes de merde immigrationnistes qui sévissent ici dont ilm est inutile d’évoquer le nom ils se reconnaitrons, ne parlent absolument pas de la gestion prise en compte pare ce gouvernement, car c’est des futurs clients en moins pour leur esclavage massif dont ils jouissent en esperant avoir un futur éléctorat gogochiste, d’ou leurs lamentables logiciels éculés et les scores désormais de cet électorat s’émmiettant de plus en plus dans le temps qui passe car réduit à racler les fonds de tiroir du racialisme éthico-religieux et du sucage en regle du grand patronnat, G Marchais et tant d’autres s’en retourneraient dans leurs tombes. Tu notera que j’ai été un des seuls à en causer sur a vox et peut etre ? aussi D Martin l’écologiste qui traite de ces problèmes crutiaux pour l’humanité en général en parlera ici dans un de ses articles sur a vox. Je vous salue bien tous les 2 et merci pour votre échange qui est amha particulièrement interessant lorsque nous devrons rendre compte plus tard de nos choix et visions futures pour les suivant qui auronts eux à leut tour ce droit et aussi cet obligation morale de veuiller à ne pas leser non plus les suivants. Sinon nous finirons au mieux comme le % de la population Amérindienne qu’il reste aux USA.. et la diversité des peuples n’existera plus, comme la diversité, car ayant été éradiqués par les collabois du mondialisme et du capitalisme débridé ou l’humain nb’est plus qu’une variable d’ajustement economique corveable à merci. Ouam, 	1 1 1 1 1 1 1 1 1 1
Du vélo lorsqu'on est seul pour aller faire les courses à la place de la voiture, oui. Pour le reste, non. La plupart des autres sportifs pourraient se prévaloir du même argument.	0 0 0 0 0 0 0 0 0 0
Quand va t on se décider à dissoudre toutes ces associations qui se gavent sur notre dos??????? On peine à soigner les Français, les hopitaux débordent et elles vont encore chercher des migrants à ramener!à quand une révolution??????	1 1 1 1 0 1 1 1 0 1
Macron doit partir ! édito de Jean-Yves Le Gallou Ancien député européen, essayiste. Président de Polémia. 	0 0 0 0 0 0 0 0 0 0
